OST_BK,topic_100
103973408,-1
104018578,117
104018822,-1
104026335,-1
104053703,23
104095086,8
104121602,74
104128596,10
104137500,106
104163246,119
104178956,85
104191413,32
104200946,21
104242348,-1
104289735,-1
104298704,4
104317858,-1
104321207,25
104324883,10
104386610,47
104431260,-1
104443093,22
104448598,4
104487636,46
104547995,89
104576411,23
104623322,58
104638525,60
104664376,134
104679193,-1
104707670,9
104724960,22
104764079,17
104808568,4
104843428,117
104844395,-1
104854428,-1
104855503,-1
104872256,2
104904543,-1
104927455,4
104951803,40
104985069,91
105032372,93
105032765,4
105055794,-1
105070474,32
105077547,91
105098485,2
105101033,73
105109125,134
105127560,-1
105176279,122
105186859,4
105210473,2
105234359,6
105236001,6
105259311,5
105264666,5
105281239,40
105313342,119
105313361,91
105318286,40
105373806,-1
105413404,-1
105413523,-1
105422613,-1
105429607,23
105452145,96
105456728,31
105457618,131
105465850,5
105468675,-1
105491059,-1
105502889,96
105561941,-1
105593446,-1
105599896,10
105638593,23
105677633,22
105693766,28
105767844,2
105775178,62
105824360,4
105846644,-1
105855517,1
105890905,122
105929305,47
105973416,25
105998144,-1
106005438,25
106012050,68
106016563,131
106021967,1
106026396,76
106038155,9
106039102,60
106061325,-1
106063488,60
106068943,-1
106076380,-1
106108869,-1
106131541,-1
106132145,122
106139067,-1
106177528,6
106246085,96
106253768,1
106277994,-1
106332427,28
106423049,-1
106423596,-1
106425003,40
106439922,110
106468640,101
106484114,110
106492369,4
106495692,23
106509788,50
106514720,50
106522578,15
106529017,17
106535477,119
106561146,91
106561205,5
106564302,67
106567510,-1
106602538,45
106602557,4
106670387,4
106697106,22
106702999,95
106788489,39
106851612,37
106906901,-1
106908765,-1
106918914,15
106925413,4
106931955,2
107011404,-1
107026249,49
107032282,122
107050470,53
107066589,101
107081563,-1
107099782,4
107115730,20
107118766,-1
107122430,135
107124388,4
107126211,50
107156690,82
107169124,38
107177372,-1
107179511,134
107188480,9
107232945,93
107233934,2
107252929,-1
107266157,-1
107267052,33
107271737,-1
107287300,23
107289011,-1
107345539,-1
107371822,67
107397315,6
107425196,59
107430203,22
107434325,131
107465697,33
107469967,-1
107486450,132
107514936,-1
107534109,78
107548122,-1
107564215,39
107710046,22
107711782,23
107769946,-1
107789347,25
107840653,75
107844839,-1
107867940,27
107873430,-1
107889717,23
107934575,6
107943389,-1
107957063,37
107974263,-1
108004006,-1
108015402,95
108053898,119
108062283,8
108066469,28
108079679,60
108093507,-1
108174111,-1
108202856,33
108213865,8
108244696,4
108293254,-1
108295724,-1
108312477,21
108325079,-1
108381608,-1
108399795,17
108405201,6
108411599,10
108418620,96
108419432,46
108431114,5
108440339,8
108446967,33
108447448,25
108461376,95
108476838,6
108483234,68
108489260,-1
108489279,76
108505011,1
108510325,6
108517085,-1
108533360,14
108533450,21
108553910,60
108559821,-1
108564420,2
108569927,106
108587447,-1
108596926,25
108603496,4
108603796,-1
108604243,101
108605828,85
108606825,-1
108607267,4
108612243,-1
108616029,47
108659761,137
108669099,-1
108683563,140
108685105,-1
108688487,60
108690882,2
108696536,28
108705928,126
108711347,-1
108719235,91
108724837,40
108726730,22
108727245,33
108738910,-1
107594706,10
107608186,-1
107634263,-1
107637229,1
107647703,33
107686559,-1
107732229,-1
107736075,33
107745115,33
107757236,4
107763701,134
107812204,91
107817427,33
107865439,75
107870703,101
107879474,23
107906398,40
107925053,68
107932546,49
107932966,134
107939586,23
107962617,72
107970277,8
107971166,-1
107992962,21
108007251,110
108019360,110
108026554,134
108033595,-1
108127039,100
108128922,5
108138749,20
108146272,-1
108176750,96
108195192,4
108245697,33
108258775,6
108322525,54
108346053,8
108361987,60
108382725,83
108399096,75
108423505,-1
108456774,-1
108470015,8
108474567,23
108484450,4
108485795,25
108495192,33
108497371,122
108537054,25
108538360,17
108539542,6
108542387,17
108558216,21
108570413,1
108576123,5
108577011,54
108586486,132
108593146,-1
108643020,110
108645714,20
108646179,4
108653598,6
108663632,4
108671156,47
108674476,9
108682533,8
108683228,23
108707162,14
108709455,39
108713025,6
108715781,10
108730701,93
108735375,54
108740425,-1
11372856,47
11731684,-1
12858275,85
15303589,28
15559300,-1
16027806,-1
16195783,19
16277408,77
16891960,-1
16896337,134
17001350,-1
18622483,21
19032565,-1
19213466,47
19407414,140
19459677,-1
19686532,-1
19759645,-1
20049468,-1
20131490,97
20671458,34
20932103,19
21028611,31
22216227,54
23606845,-1
25228087,-1
25565506,5
26387487,-1
26971392,115
27375570,2
27794339,-1
28013553,41
28487844,17
28738321,25
28836331,-1
28930192,122
28943357,21
29682806,54
29847342,-1
29920619,20
30318357,1
30563427,-1
30900771,21
30924328,33
31101163,67
31164508,134
33183160,119
33451451,17
33767234,89
33838679,-1
33899615,4
34046314,106
34374237,37
34434211,28
35044585,97
35413314,134
35496314,-1
35672358,134
36709221,37
36929116,119
37643061,97
37677789,-1
37682237,33
38293907,97
38454088,95
38680486,23
39191749,33
39471761,131
39609925,110
39748338,-1
39941921,50
40036762,143
40426988,17
40489337,-1
40583662,28
41406529,28
41780042,55
42058438,122
42165651,-1
42329763,2
42526151,17
42544276,28
42626805,28
42740247,5
42826772,6
43232910,131
43462528,37
43805612,-1
43847333,20
44313286,-1
44469422,101
44544552,-1
45253824,25
45268699,131
45312016,28
45498835,-1
46024183,-1
46134581,101
46297921,122
46300808,36
46306462,54
46336822,-1
46733369,134
46809576,-1
46941369,54
47152831,-1
47420377,-1
47616524,-1
47689853,21
47783524,-1
47795596,20
48054693,4
48147679,40
48281586,37
48446997,33
48449526,-1
48463045,-1
49308854,10
49511990,1
49999788,-1
50481307,96
50916440,97
50918378,33
51022298,33
51391310,28
51655322,96
52278536,28
52397324,28
52495383,-1
52770246,85
52803536,132
52907851,48
53426035,47
53565170,26
54425519,-1
54594876,-1
54910192,50
54998759,33
55008176,23
55167819,-1
55257595,33
55375059,33
55420369,-1
55524675,19
55605764,37
55626266,-1
55778299,-1
55887141,140
56021816,101
56214533,40
56380188,-1
56450917,-1
56458174,-1
56470984,25
56526134,40
56530809,-1
56611996,97
56778454,17
57005543,95
57010507,-1
57125787,68
57228607,-1
57314417,-1
57345422,-1
57509456,37
57631940,54
57649789,37
57707418,134
57762168,68
57905083,20
58037302,-1
58180511,47
58235817,97
58376608,4
58522220,131
58552848,-1
58671345,33
58683766,21
58773300,12
58894759,76
58902613,91
58941192,2
59129113,131
59193391,47
59223161,21
59378056,20
59584708,95
59594558,37
59612747,-1
59674228,17
59823303,-1
59889620,-1
60125122,50
60507112,14
60562188,117
60572672,14
60707515,1
60750724,-1
60810616,97
60892586,39
60905350,29
61018195,32
61147799,1
61215807,97
61264399,17
61774008,29
61775778,-1
61968031,37
62208520,6
62246142,-1
62305590,19
62405107,-1
62464637,8
62486669,54
62491226,97
62646265,-1
62744673,122
62763584,33
62781630,45
62813859,-1
62908920,106
63081457,-1
63153975,101
63207237,8
63419836,97
63434832,1
63617036,82
63734676,5
64149381,19
64152354,106
64166837,97
64171841,-1
64316520,23
64517754,101
64593027,-1
65016108,-1
65019949,47
65026711,134
65035430,29
65176495,17
65234774,31
65409549,1
65525072,-1
65623912,-1
65646800,136
65658305,46
65663767,5
65684576,37
65723505,6
65772503,5
65773303,39
65774593,-1
65776713,5
66028203,-1
66212300,33
66303727,97
66491750,140
66567709,-1
66659035,-1
66826014,143
67023738,20
67078953,-1
67137010,20
67171987,4
67195534,4
67228451,-1
67302504,-1
67360725,104
67463623,95
67605729,25
67658438,97
67664265,29
67680542,-1
67837387,36
67937522,-1
68226898,9
68629515,2
68853231,95
69204888,-1
69231127,-1
69334859,-1
69604822,-1
69625355,76
69688361,5
69786867,33
70053972,5
70217808,17
70400293,47
70416082,60
70445784,5
70472247,54
70724198,25
70844209,5
70872480,23
70876352,1
70907931,54
70939565,123
71110750,33
71129157,68
71220295,97
71261609,1
71388363,33
71419945,4
71647796,20
71754862,-1
71806571,39
71878416,125
71974216,67
72005459,50
72105099,-1
72147021,-1
72157082,37
72178967,68
72200442,4
72223114,33
72336506,5
72389900,58
72431007,65
72589180,-1
72626401,95
72785872,-1
72904728,101
73039996,1
73400449,5
73547471,-1
73555157,5
73681733,-1
73787594,-1
73809323,9
73847345,20
74037299,33
74088844,37
74089850,33
74544530,4
74605901,10
74646080,6
74669565,29
74739767,-1
74840483,91
75037682,-1
75081898,-1
75766223,-1
75811582,117
75957317,-1
76228332,33
76249822,-1
76448115,33
76570603,85
76965386,6
77011877,9
77015203,42
77362062,89
77396433,-1
77403842,76
77442639,36
77530038,-1
77531408,6
77545688,91
77702081,4
77718560,61
77990147,60
78253509,4
78276759,9
78292551,59
78454702,-1
78562297,-1
78639136,-1
78641045,95
78852590,60
78883011,28
79076841,141
79136153,60
79227087,101
79526711,-1
79538684,33
79555386,25
79604661,91
79887914,-1
80021203,50
80156494,54
80239404,-1
80304993,65
80310901,17
80325296,1
80369190,119
80710594,125
80737015,4
80769915,4
80780552,-1
80825029,119
80835232,17
80915983,97
81041146,22
81077955,65
81220603,122
81281075,-1
81371779,91
81448676,119
81458993,-1
81461750,-1
81510696,97
81511579,21
81531502,97
81541975,-1
81644345,54
81683662,83
81773664,33
81808774,1
81911692,-1
81989254,6
82372854,122
82690125,-1
82808795,33
82876142,86
82920075,-1
82923895,17
82931751,6
82954131,-1
83011399,67
83052565,39
83120238,33
83145883,93
83161928,-1
83385576,1
101923915,73
101926603,4
101946522,1
101947145,24
101952799,23
101958277,17
101968988,-1
101977691,37
101988552,42
102004368,8
102010744,33
102019846,2
102023811,-1
102024479,8
102037974,-1
102057203,-1
102070651,21
102104544,101
102113507,4
102120117,6
102141826,47
102150456,0
102153561,-1
102155928,-1
102159161,20
102161403,2
102178744,-1
102180165,-1
102180325,-1
102195799,5
102199679,-1
102210984,1
102214429,-1
102216897,6
102230514,33
102234068,-1
102264051,4
102311929,4
102314304,1
102321885,128
102323496,17
102352371,-1
102359195,10
102366523,-1
102373398,-1
102419134,-1
102445521,60
102469239,131
102473021,-1
102480141,-1
102495763,6
102514598,23
102518777,-1
102525383,6
102533579,-1
102535796,20
102542899,95
102545274,-1
102560502,4
102563810,25
102565727,-1
102572671,17
102573171,33
102573662,4
102573775,6
102584134,-1
102612158,23
102636360,4
102639994,25
102646516,-1
102648440,20
102675700,39
102703667,82
102716736,2
102727633,95
102742702,4
102744234,2
102747758,47
102749931,-1
102766243,20
102784437,23
102793890,137
102798081,40
102832926,-1
102834182,5
102868204,33
102873779,78
102875463,15
102902440,-1
102906097,2
102943574,25
102947431,1
102950299,2
102951104,93
102980358,10
103001527,9
103002893,6
103016862,-1
103026726,-1
103053306,24
103073943,-1
103075781,40
103078190,137
103095193,3
103097610,-1
103100876,24
103114877,1
103123613,-1
103147089,-1
103303307,20
103394337,106
103405463,67
103406703,25
103426670,54
103459120,60
103487103,70
103504789,22
103518975,97
103526466,-1
103544108,21
103574808,-1
103586166,-1
103618394,101
103619117,60
103672659,4
103684318,40
103721386,1
103747419,68
103764706,68
103774991,1
103784531,12
103787950,-1
103793349,25
103806743,33
103828860,-1
103885729,-1
103905185,5
103915081,2
103960012,-1
103962430,-1
103977089,21
103981592,2
103989892,101
104043843,143
104047165,1
104061147,-1
104061245,-1
104082849,-1
104096809,47
104097736,-1
104118152,60
104134374,67
104138663,21
104141313,-1
104156717,27
104178623,20
104217410,-1
104224571,50
104238052,-1
104248567,4
104261492,67
104291082,-1
104303545,-1
104330436,25
104346539,-1
104383974,-1
104390203,2
104395673,74
104396373,1
104405176,4
104420574,1
104446042,33
104449743,5
104464036,-1
104468643,6
104478458,140
104478522,20
104537461,-1
104573421,96
104608561,82
104665500,8
104681111,5
104705777,4
104765535,4
104786113,22
104796553,-1
104851010,119
104870730,-1
104871837,-1
104909119,2
104910728,10
104920124,91
104936937,91
104995719,119
105011338,-1
105023026,-1
105033078,4
105041157,25
105056249,91
105131254,-1
105147697,96
105167052,4
105171942,8
105215357,-1
105246934,23
105268253,23
105283485,4
105299738,93
105303922,24
105364206,119
105373964,122
105409379,-1
105415603,2
105440950,1
105472235,15
105477057,23
105514495,28
105533009,-1
105539296,-1
105548756,20
105557428,122
105602231,53
105611213,4
105620168,-1
105620487,4
105625574,122
105644724,5
105700902,-1
105743537,122
105800951,-1
105806047,-1
105821552,140
105875243,31
105894804,31
105922626,-1
105927023,6
106001509,20
106025475,-1
106037497,-1
106112252,25
106156419,95
106184732,122
106238021,-1
106252452,-1
106252467,1
106267231,-1
106269851,1
106303418,2
106311867,-1
106311963,84
106359145,1
106367320,91
106387710,-1
106394182,31
106407608,2
106415699,131
106427951,119
106429202,-1
106443651,36
106468601,-1
106483423,-1
106505347,119
106506202,23
106555752,28
106565657,4
106571320,-1
106599113,4
106620735,-1
106624726,-1
106668042,-1
106690076,119
106705572,4
106715097,37
106745331,-1
106795945,-1
106817239,60
106834383,4
106900922,4
106998908,-1
107012808,4
107022216,-1
107048285,-1
107056237,37
107074967,2
107079124,6
107079990,-1
107082101,4
107100106,-1
107111122,85
107159518,-1
107162730,17
107177182,-1
107193557,40
107209004,109
107219267,-1
107219462,4
107224051,8
107231815,20
107240240,-1
107247468,40
107248787,23
107254494,91
107261090,4
107268852,4
107271285,-1
107274874,4
107285353,1
107332478,23
107358497,50
107364475,41
107381098,50
107394219,10
107408243,-1
107409255,21
34494987,8
34648840,54
34854475,132
35720602,140
35725908,8
35819516,-1
36741350,28
36848543,-1
37144495,119
37230163,37
37835670,2
37901642,39
39144015,-1
39528903,5
39553138,29
40678604,110
40717619,9
40810885,6
41236586,-1
41433943,23
41996753,-1
42063894,19
42326270,-1
42958243,-1
43083700,137
43349185,37
43473802,58
44111039,-1
44157874,20
44177411,5
44779424,97
44898218,-1
45005301,5
45316609,-1
45351383,-1
45436898,17
45840198,-1
46205467,-1
46777902,1
46946103,-1
47046199,23
47082796,-1
47311801,85
48016065,17
48920969,28
49134921,-1
49203173,-1
49280127,-1
49730948,1
49819532,68
49982086,4
50068476,95
50077776,36
50350392,27
50404623,4
50736365,101
50949188,85
51054076,29
51256135,42
51317265,97
51332906,29
51605565,95
51673247,8
51768513,137
52169066,-1
52573381,97
52677487,-1
53048381,21
53056208,101
53086372,76
53113198,97
53320705,4
53514726,-1
53622266,97
53872819,5
53919448,-1
54015211,137
54476731,33
54856871,15
54940566,25
55329367,4
55466601,1
55628047,8
55700938,-1
55989394,85
56190956,134
56324766,-1
56376963,-1
56558582,44
56638529,37
56877361,36
56887078,23
57013594,4
57226817,28
57273734,39
57282431,5
57374690,15
57450463,101
57451136,-1
57509193,97
57758004,20
57787170,101
57885304,31
58139142,112
58254142,20
58282119,19
58335034,23
58418399,46
58525513,60
58579543,39
58841934,37
59175626,125
59381216,-1
59686286,9
59818120,108
59883290,20
60049989,119
60145847,14
60437249,95
60526261,5
60833460,89
60911312,4
60965294,17
61221848,5
61611171,54
61926183,1
62080618,59
62112512,-1
62165506,97
62433787,20
62499343,4
62559390,97
62711133,2
62876746,-1
62960490,25
62965261,95
63471348,39
63599657,33
63608964,2
63747411,124
63887519,2
63978908,15
64190411,2
64228236,17
64484842,-1
64527186,4
64792663,-1
64846680,-1
64861152,15
64895315,65
64989092,29
65008807,65
65039388,72
65040742,4
65101510,31
65274165,82
65598069,-1
65625460,5
65634156,-1
65674952,23
65689611,5
65725550,5
65863760,1
65958567,2
66004026,91
66053636,-1
66059628,2
66111492,5
66124408,-1
66372213,31
66406142,-1
66632478,33
66722373,-1
66835629,85
66846614,-1
66864461,74
66895887,-1
66949141,65
67124372,19
67276773,5
67366496,2
67469521,-1
67552642,20
67570947,23
67680519,76
67714300,5
67927237,2
68007491,-1
68361033,0
68465426,-1
68794502,-1
68900994,1
69070666,-1
69171054,85
69279195,-1
69388157,-1
69486982,39
69579447,1
69662501,-1
69738774,97
69748058,33
70000268,95
70035220,8
70068738,8
70217365,-1
70228192,33
70228763,17
70236378,-1
70390393,-1
70722005,15
71037896,68
71065992,37
71115400,144
71229333,15
71265314,-1
71337660,37
71365974,-1
71376373,5
71498968,89
71505084,-1
71595505,-1
71681530,33
71889634,-1
71983236,4
72011218,-1
72108050,97
72378073,23
72399896,23
72574058,-1
72633579,33
72857106,50
72861263,29
72936647,138
73184840,2
73239399,15
73345955,97
73636771,4
73640040,-1
73640150,45
73722203,1
73829860,33
73859350,89
74061161,47
74123501,141
74211983,5
74212969,1
74232803,25
74259933,67
74270565,97
74434924,-1
74509170,76
74523705,-1
74905189,-1
74995909,-1
75088781,9
75319264,33
75403800,28
75435124,-1
75468380,33
75557936,33
75571662,2
75590946,58
75700459,96
75775000,39
75992904,132
75999956,28
76307341,33
76313631,-1
76357579,-1
76615291,23
76755023,-1
76781935,25
76884242,-1
76990823,23
77010477,-1
77040606,72
77105902,131
77179942,2
77507730,-1
77536984,-1
77542725,134
77832309,131
78051970,6
78056756,-1
78091736,-1
78108845,21
78259094,-1
78351652,-1
78361143,60
78366914,15
78511840,20
78681748,-1
78723941,21
78856849,36
78867937,-1
79106548,2
79592276,-1
79703232,33
79767372,4
79855363,15
80045706,76
80108368,47
80143296,-1
80147411,91
80396199,110
80432179,46
80468226,93
80558237,1
80567902,1
80583052,93
80679779,-1
80697196,25
80699031,-1
80820016,119
80952140,33
80960055,17
80963950,6
81013571,23
81175755,4
81303199,-1
81363368,1
81368483,4
81404904,28
81447073,17
81515781,-1
81567461,4
81672264,33
81722942,143
81770491,47
81883984,106
81899477,4
81921693,95
81941233,1
82008324,110
82025470,39
82057552,20
82369926,46
82484690,76
82631951,6
82649356,110
82838366,-1
82866263,45
83020604,-1
83029064,2
83319150,75
83371450,91
83395970,37
83444290,14
83640092,58
83702124,1
83810125,23
83886917,25
83974444,-1
84053689,85
84296446,23
84386090,8
84388100,4
84501003,-1
84598398,-1
84599710,40
84688585,33
84794693,19
84805133,60
84837756,2
84923459,9
85039030,1
85104173,9
85174863,37
85290561,-1
85339325,91
85672023,87
86076258,110
86293819,89
86518231,28
86559988,95
86572916,47
