OST_BK,topic_500
82993783,12
20545495,13
68560224,-1
74238858,6
72658338,13
52478645,4
50257393,6
97208247,0
100000674,-1
101166493,3
106529017,-1
106845017,2
107680306,9
64149381,20
49799439,13
23506241,22
33395989,0
13665855,0
56842420,19
54501636,0
81416118,5
92374607,10
101251938,2
105778999,-1
104018822,-1
103785302,1
106152520,2
108608073,-1
19361868,2
67560400,-1
61194438,9
25301233,10
14307258,4
33136415,16
32669806,21
42738932,7
51739224,19
64771924,-1
76452139,21
65998920,22
85165993,2
93805395,13
97381369,9
100132425,5
100361815,-1
102304058,6
102609278,16
103690092,4
104823985,17
107086776,6
107100106,10
108060505,4
108486740,3
87506636,15
95481254,-1
28296155,11
67254315,19
29317797,16
20312884,7
21357334,-1
19470860,2
50778565,0
11059640,2
49610383,2
20253124,12
73277978,6
51802983,12
75470460,4
35207149,15
52436962,21
67581231,14
63178312,6
52825355,4
68197452,2
49528800,1
75296459,-1
85442903,22
94391540,0
98387954,0
100830098,-1
102363769,8
102666313,3
103226340,23
103109567,0
104779048,0
107131651,1
77978505,6
79885295,6
51311756,13
74573327,11
74791540,12
28225084,20
59934139,11
72321944,5
51839953,-1
90205186,9
99803529,16
100833606,-1
101889928,4
102091914,5
103332271,5
103989508,8
104344150,1
106545078,3
106686159,15
107845984,7
69322832,-1
75229927,15
77308387,1
30553177,12
16188170,0
46196383,0
53206832,-1
27757036,16
79870437,3
81488316,12
85185771,-1
89581583,18
91350279,16
93671157,3
78600747,-1
80208746,-1
85150936,1
21849665,14
69728106,-1
38215021,6
99809653,9
99987175,7
100697364,2
101363119,15
102043288,-1
102082936,-1
102281766,3
102224591,-1
102649899,3
102724502,10
102795240,5
104774005,-1
106660345,1
18761073,0
17069483,4
72527656,19
59973236,17
74139124,0
70773443,17
66890331,-1
77311858,-1
100032777,8
105193998,-1
107267803,2
77723545,-1
78131869,-1
80375022,23
43362257,5
27906476,3
61320761,-1
77179942,15
86967567,8
88675969,-1
88847226,14
91841698,-1
95092899,-1
95495656,15
97820535,18
99941289,3
100933332,-1
101593927,-1
101994804,-1
104020703,12
105531073,6
106585220,20
107857526,3
108229971,9
82516455,15
84594073,0
84970094,5
48630917,9
56053410,6
57594044,9
7873344,-1
59655191,1
66705297,-1
53127848,1
56859505,-1
92702627,15
93560313,9
97136294,5
100730459,7
101310509,6
102490691,-1
102825450,0
103281924,-1
105947456,14
106244465,3
106539416,20
108584998,10
75644058,4
76800880,1
82866639,-1
83621905,9
108002671,3
108422016,10
108695710,8
83950831,7
16892047,7
51807566,-1
52188195,1
91104556,1
93059041,-1
94523964,5
98528080,10
99329866,10
100131150,-1
101513823,7
101772041,-1
103717936,2
104443863,0
106297921,23
107276411,14
108287458,18
108685105,0
69894701,2
75807379,-1
77073713,8
77372268,1
77822273,-1
47857530,1
23452750,2
64927196,-1
80962198,7
101353230,6
102645173,-1
103414388,10
59628126,-1
67353914,7
53561936,-1
54610356,21
56679920,-1
53256979,11
70690848,1
85706309,3
97024767,4
102248405,17
102569276,-1
104576369,7
104843564,0
106175950,21
105583182,-1
106508034,14
106752893,13
107122852,-1
107676227,3
81712004,9
53268505,-1
11839357,-1
75435124,22
58859126,0
71209556,16
101655191,5
107654517,0
83446971,3
25407264,1
65085554,1
21395589,7
68636558,10
73213646,21
90676387,5
99350354,22
102190381,16
103139116,1
106875764,3
72272017,4
58360814,11
60135791,9
101256059,0
102023781,0
102480285,16
102697245,3
103082533,-1
104909408,0
107666715,0
108048112,12
108648494,19
67633218,-1
69479485,16
77309996,3
47903206,6
52178593,8
24802621,4
26359597,0
47543839,9
25352759,-1
58326903,12
62882110,-1
50218151,5
53422323,3
78489403,1
80108368,10
83953790,13
84666772,19
88121735,11
90144950,15
93615329,22
96370127,-1
96980712,-1
98674647,1
101599422,-1
102178744,1
102184592,22
102282530,15
104056001,-1
103668761,3
103720114,17
104450010,5
104979418,18
64457251,19
65616405,0
29734621,16
33631291,-1
23021383,9
51711803,0
57320253,-1
10145382,-1
11233531,1
60680207,5
56283517,7
74642004,5
49565758,-1
93117884,-1
100115948,18
101407082,20
101412643,15
103054618,18
104135128,-1
104671850,0
105401958,11
77812232,0
80924802,11
83439418,-1
84927233,2
85133795,7
85141376,-1
21151407,17
69688361,9
72762401,9
18278116,2
49672125,-1
19826219,-1
21016830,2
30251915,10
41153044,9
52387822,-1
25709337,2
67830844,18
85198296,-1
86701536,2
94603688,2
97069010,6
99691163,2
102482881,1
103303307,-1
103357774,17
105443738,5
60663569,12
66440360,12
56783204,0
70018320,1
31458811,1
29647942,1
45665782,10
62064911,5
63695510,22
75337788,-1
75676992,18
85166077,17
94154629,3
96879706,21
97785583,8
100058830,5
100510374,5
101927576,2
102130490,0
102153561,-1
102975840,17
102967750,-1
105946808,16
107318411,0
108053882,3
108305669,0
108426137,10
79562633,16
83322802,16
50962524,16
43332535,9
22174538,4
71244830,12
77278631,0
59963371,0
56006988,22
26473166,7
35819516,9
94764532,5
99647381,1
99900973,0
101601357,0
59757045,20
22527269,2
19429294,13
62794305,11
71836769,12
48475712,3
52334587,4
86333064,-1
95000295,-1
101651501,21
104579896,-1
106769836,13
108312775,10
88412161,3
93828365,15
94132329,13
72764637,15
73745285,5
52880428,13
29139673,22
26834844,20
57182182,5
86189152,1
27019568,3
55869750,8
74327650,-1
48270947,16
97780529,0
100026296,-1
100067738,22
100177102,1
101605723,2
102213423,1
102301214,3
102582672,21
102583118,3
102638507,-1
102310105,5
102734782,0
103349471,23
106437846,-1
107032375,-1
76132340,16
61322460,17
16063266,4
89252634,0
97051361,-1
100186667,-1
100783124,-1
102503674,18
104724960,3
104767162,-1
106305673,9
105961223,11
107142741,10
108445031,-1
77681137,7
64848132,9
54483880,8
16896337,3
37682237,3
75731375,9
57153783,-1
51019630,-1
90850463,22
94602224,0
100873196,10
101227978,21
101621393,3
102936150,-1
103421018,6
90165598,18
90749399,11
91523427,2
92381979,9
92484081,-1
98980114,3
102275773,10
102717048,0
103381383,6
104667384,10
104707476,14
105633920,-1
77762466,4
81842750,4
67103688,13
74611366,5
72048564,9
12981111,-1
51391310,22
74791206,17
54958586,7
53110867,4
93063668,-1
99766061,13
100052690,2
101279235,-1
101927827,0
105803139,6
106641856,23
107208833,10
107467390,0
108382725,11
108618644,0
67661827,3
74739767,14
52631577,2
58045272,19
19617849,2
21318862,0
71216712,-1
70116317,-1
43109423,12
94111692,8
93986013,0
94446288,1
95519482,-1
102647386,1
105060251,-1
107608787,3
107836422,12
94871134,6
80498143,17
18651962,12
60658789,14
69604822,3
69904107,11
52182071,-1
85550878,-1
84317919,9
48777331,1
64437254,9
74860379,11
81505398,0
98141234,3
100040023,1
102072541,12
102238472,1
102862826,3
103268467,-1
104044296,6
105450266,2
107051857,16
107241691,2
108537054,3
108534067,2
79537538,5
79691619,5
80144095,1
84878034,2
39897916,5
68287307,-1
71624546,17
18317587,12
65810115,3
82090920,-1
67803752,0
70975144,2
44223580,9
76843330,11
59640842,5
76202161,-1
57471578,5
100101614,15
101968988,0
103572914,1
103574624,4
107244558,-1
69208252,3
55760138,19
71632102,-1
19965958,4
51299827,-1
49280127,13
45906136,12
21636931,2
53111485,7
89034771,-1
91472050,16
97262347,2
100160940,-1
101492887,3
103938834,16
106656029,2
107175517,9
108052961,12
77421947,4
12804426,-1
62638938,5
103864578,16
103805165,21
105637494,10
106663379,19
107642391,19
108494447,22
108574244,11
70582080,-1
57345422,-1
42371960,1
36645446,12
36322183,-1
80599742,0
81461727,11
85184536,-1
93163540,-1
93678214,8
97703452,-1
99596809,12
100026904,22
100748134,10
102059435,5
102158672,0
102671976,-1
102840248,0
102905338,6
102972841,1
104431241,5
104813894,16
105715971,-1
106514144,-1
107130567,17
77883951,6
18900859,1
49592272,1
60294534,-1
66670385,7
19456925,23
52127111,4
57010507,1
83555395,7
98630902,1
101499139,8
101637839,6
101693002,21
105596282,14
108252591,-1
107556876,10
55887798,15
106193309,5
108563955,15
23923727,1
35888211,-1
66111492,9
20864521,13
93492661,18
105592620,0
106430576,19
107655904,13
92812241,-1
48165474,0
73243762,21
67610360,7
30028232,19
85145755,-1
74933285,-1
75353307,12
23183618,5
56407654,18
74384570,4
65598069,-1
99749552,8
102463309,3
108176252,9
20641861,2
107161786,19
69840502,7
73624779,0
73947915,4
76929714,0
18559253,12
65646800,-1
60055980,9
49369377,-1
55098740,17
62660256,14
16868691,14
83200392,7
83333829,3
86278710,0
87617377,6
88845835,-1
93353736,-1
93727856,20
93903868,3
97031408,-1
102327072,3
102941118,2
103962430,12
104857737,11
107200969,-1
108033236,3
81696170,6
37743534,-1
70794225,13
69909408,9
14654751,2
67739984,12
72402851,5
106164083,5
108625755,2
77662728,-1
80868843,7
83140981,7
77188567,21
52471968,2
49703613,-1
69108395,6
34693635,14
64437917,13
70428116,3
45090565,-1
34344116,3
94748353,3
95725281,0
96750854,-1
97501188,18
99047203,10
100716799,8
101548735,-1
101855761,-1
101822944,11
102809057,15
103001617,1
103916637,-1
103341556,-1
106578537,14
107415110,8
107841923,12
70434376,-1
64953563,11
66465359,14
60909465,-1
55986660,1
26057804,-1
47590132,7
83318788,0
85910944,-1
101607224,1
101832656,-1
101850353,22
102629202,15
104031795,-1
104887357,-1
105176289,7
105544986,10
68246121,11
72255581,-1
72405848,9
74840483,6
77930895,5
16094796,2
9678402,6
30729855,2
26879263,-1
66329449,1
52957558,21
18695701,4
46938955,16
78852936,-1
85475800,8
88734682,3
93137153,0
96286624,15
98047292,-1
99937137,3
100074862,17
100766961,2
102335805,6
103125671,11
105211645,8
106505860,-1
107797729,-1
108397788,3
74356147,4
54393882,3
20856875,10
37691088,-1
52803536,10
65275413,-1
106001115,3
106476941,0
78926712,-1
83328099,9
66193411,4
57880466,12
23724461,4
60490763,21
20307946,7
58280665,12
87328168,3
88624194,-1
90618438,10
94916397,15
95015899,15
100074566,11
102008316,6
101941486,1
102201950,6
101332882,21
103682515,2
107076813,-1
108442935,3
108663632,6
94704983,13
42740247,9
65958567,15
76814334,5
78364274,0
59241215,10
14723619,11
51844590,10
66211620,7
35139240,12
74095526,-1
36720898,7
73347059,1
29920338,3
59721163,4
99627910,-1
100231723,19
100972533,4
101214280,3
101686012,11
101815833,-1
88904934,-1
93661883,5
99338620,9
99936427,-1
100244870,22
101610298,-1
101689049,4
103946594,-1
105693057,9
106519074,5
106528749,-1
108258986,-1
70051079,6
72208984,7
75991057,1
77340885,19
62599510,17
39699338,20
66422427,5
26625414,5
50283493,1
39229367,22
48076423,17
14776924,4
24471213,19
55378384,5
47699464,15
67041956,-1
64898236,22
53322435,21
78455587,9
83573359,13
92776848,19
97028889,2
99076100,3
100312117,0
102285077,0
102206650,16
103445147,-1
103856947,-1
34948404,0
63277762,14
80604590,20
81075239,10
82017753,-1
83705776,16
85141403,7
86579826,22
87479846,0
89854391,5
99942640,-1
102150121,12
102455671,3
102001931,14
103092677,2
104118810,7
104483346,-1
106704371,-1
106757794,0
108476705,3
108618775,20
78904336,-1
84105497,6
69784409,8
46131395,1
19683259,2
59357987,-1
63135242,18
15789652,2
56828976,-1
64723620,22
70359950,-1
9989522,6
10188401,-1
10354764,11
67202076,-1
52773271,2
56402064,-1
62800481,-1
29847342,-1
59736555,-1
56412505,18
36554795,20
91717010,22
103138035,14
105659538,3
105905199,3
106114986,7
106472388,13
108568344,20
80388715,14
81651443,11
81773664,3
72350224,6
61069247,1
63770400,16
37402214,-1
52486601,23
57934415,7
65854477,6
75002505,0
90805804,-1
92065146,0
98229814,9
102100660,10
103137429,0
105547482,-1
106471611,-1
107611880,0
107321550,6
67554851,-1
76714215,-1
21800857,0
38567878,4
51870901,-1
31479648,-1
21586577,-1
25428381,19
26490225,13
38135598,2
57503021,17
61892912,-1
49586551,18
83243248,1
105306266,1
105533461,1
107402641,8
108164744,-1
68490777,7
75400177,-1
77809983,4
16828021,12
63103767,-1
16253768,-1
64276790,9
64367097,2
79767790,1
82395435,1
83148396,15
87103317,0
88740144,0
94562223,-1
97309606,18
98232555,-1
99476955,-1
101212276,6
102827310,8
103120045,8
103191747,1
104589039,14
106561205,9
107686559,3
77559849,2
79400416,0
83981062,14
54798301,15
38957977,10
58504225,20
25384572,20
57885304,1
67981961,-1
71247896,16
73408781,2
64389093,3
69629940,20
49094925,12
72809065,7
77013959,8
87309692,11
59359862,18
21211219,10
65215590,2
40752618,9
59210737,15
67440854,0
92928852,-1
95665237,-1
96936191,3
97116605,17
98032976,8
102310440,5
103686451,15
103796412,-1
104596922,-1
105829002,0
107736585,10
108193206,16
65036022,-1
34827878,-1
29409989,-1
60301178,1
53368294,-1
61611171,-1
36712593,-1
59762567,-1
69992907,23
70536062,11
51766653,12
64286410,15
90981484,8
92058633,4
98164001,0
102742991,18
104628866,-1
105595248,2
107371643,0
108476838,0
73421192,17
77044142,1
102091941,2
105848705,-1
108044816,17
107834780,23
78644175,-1
79364044,-1
82693017,3
67366496,15
53424775,23
51793152,1
67153627,16
51269572,12
53144885,10
16534585,-1
21463563,-1
65124369,1
76052026,3
15138608,4
21109378,20
18709614,14
68343846,23
74899493,-1
52724711,15
54789671,4
85207572,13
87542826,8
92483031,20
93430949,3
95987779,1
98641579,1
100388318,3
101552005,6
102605893,3
102991802,0
103437870,1
76753842,13
76975779,11
80675430,8
13153483,2
33292398,-1
43101064,16
63495432,12
76954472,15
42853626,12
30207529,11
17323673,4
43547903,16
65893605,20
37636895,20
20277653,18
65048185,-1
57454617,-1
47909795,-1
50770228,6
61876158,21
81334065,9
83831774,7
87308966,6
94463904,6
97748110,19
99555071,8
100078043,17
100281496,-1
101893382,1
102195276,3
102255397,2
102688739,-1
103402422,12
104866391,10
107163205,11
107777164,-1
108064919,6
108505317,18
107248409,-1
107391866,1
78422643,16
83071066,19
59625466,5
65409549,16
58826783,7
38059862,-1
54051778,11
65562649,-1
65619344,4
67616813,-1
92685266,13
94465418,5
99246846,0
100130278,22
101479402,-1
102268840,16
103356437,-1
103963465,17
104747122,2
106787550,15
108193658,3
108535649,22
78286317,0
81177128,-1
82035853,13
82905485,-1
73090922,6
75134867,11
62800188,-1
43729303,1
16233869,8
71273126,7
51029407,-1
66846614,1
15705411,4
95324620,11
97940365,-1
97949876,3
102956822,12
25088538,5
72183822,4
62497813,12
52887089,-1
13962673,-1
65686595,3
37868951,16
86447719,-1
91914747,9
93225695,11
98147642,-1
101642296,4
103128719,0
103748932,-1
104298704,6
104623787,10
106943736,2
107567144,15
108248412,1
108625756,11
73397748,8
75999543,-1
44307743,9
36873739,4
27406976,2
62367168,7
41012734,3
52782680,2
42878541,18
66371964,7
52933879,4
78316303,-1
81303199,3
84837756,15
96267925,9
96900218,9
101897662,5
102984636,10
102031508,1
101828189,10
103455155,2
103632739,8
105590074,6
106407608,15
106431703,-1
107073507,-1
108656064,4
80694796,0
81048551,2
81501839,-1
82046941,-1
65424035,4
13065428,4
51496421,3
72007348,-1
65871832,12
34171925,2
59763536,3
58254142,-1
19017353,2
59676942,11
69871075,10
75467231,12
52852664,17
60825475,14
62953545,-1
91314117,16
91542526,2
99558353,10
100563640,12
101537051,16
101667506,-1
103112766,5
105778908,15
107134831,2
78485696,1
59481914,8
19190616,22
56113898,5
68156724,5
53934498,2
64526599,4
27960987,2
10090499,-1
105010701,6
106085639,14
106359145,16
106521585,-1
106783595,9
107141340,2
108154443,22
77961405,12
81228805,18
71241952,14
24108324,-1
63111315,13
14436283,13
21687519,3
26698105,0
28812111,21
59708600,-1
91249165,13
98552436,11
101952855,9
102770762,-1
102911809,21
104209367,6
107621387,3
93469212,14
94926627,-1
19302695,7
19652110,1
22914784,-1
10946617,4
70483161,14
21849117,4
20242766,2
54421422,18
79767372,6
68918406,8
47419107,12
49376718,15
52853527,-1
36465310,7
36570723,20
71959531,-1
99314702,2
92870137,10
97188313,1
101925359,13
101903087,16
103317262,11
104693656,-1
106145734,7
106510575,-1
106947025,10
78927949,1
13870387,4
45707014,2
47542909,7
74480337,5
41258442,7
11872036,11
41009255,7
32049631,-1
41260266,-1
76598182,0
79298797,5
29434295,17
84225507,-1
98355113,8
101062695,9
101533134,19
102006116,14
102333943,8
102891686,0
103719604,6
104569464,3
105485327,-1
107124160,17
108602755,3
108628943,-1
78031647,-1
76466673,7
70320541,13
29256609,0
87374143,15
101782585,12
101839243,-1
102305396,5
102938780,8
103067030,-1
107318415,-1
108268494,-1
108705928,2
71749889,4
74749213,1
75709545,9
25260699,17
29553766,-1
52333797,4
22865967,-1
52461200,23
55519521,4
57686715,-1
65194526,0
49347690,-1
40055134,-1
11973786,2
81699002,10
85187072,8
87457635,15
93722736,22
96923479,1
97328489,-1
97374917,18
101135639,5
101850007,-1
102030909,0
106328447,-1
106388580,6
106492332,9
106586376,10
108200570,6
77445821,-1
78244041,1
70247139,15
45199174,10
29759411,13
25527915,-1
74568704,-1
94086396,-1
99024096,10
101572115,9
101912256,4
101939578,3
102572671,-1
102682436,3
103250101,1
107728633,4
79045064,16
79156599,12
81524009,0
21334249,5
57076788,1
77218857,20
67292244,4
71380664,2
57438862,16
63785122,-1
70289083,5
18320514,2
44575508,9
53099382,-1
94518952,5
98472563,-1
98506588,20
101645968,1
102607194,-1
103458781,3
104044306,-1
104772274,17
107169361,23
107381034,17
70220253,7
71115400,19
72145704,18
10863392,1
67702106,15
21570830,2
46789320,4
67200860,17
19414962,-1
11758579,23
80679616,-1
83030957,14
87236587,11
92939039,22
101316265,6
101557962,0
101618959,16
104323920,12
104553214,10
104455081,17
107363460,6
65640926,19
72972408,12
54209146,7
52800675,4
75841527,3
76273748,2
39850874,4
42666685,-1
19048656,7
94272611,7
97203108,14
101650664,-1
102184321,3
101797445,-1
103321567,23
105844819,2
106791499,0
107287489,7
106951607,5
91718214,23
32182819,7
56548643,6
68371825,13
74526217,12
8912566,4
32023925,18
53878332,-1
63228186,2
47531249,10
80567902,-1
72270410,21
59015222,-1
82997477,-1
63776554,3
16537500,8
62958149,12
68194806,7
66826014,-1
81056310,-1
43281028,0
85162107,2
98494912,3
99177929,0
102253136,19
103143335,17
103978864,2
106282500,3
107639260,-1
108724537,3
77496820,-1
80697196,3
81921693,-1
74029158,4
55969656,13
36741350,22
76977038,-1
20811024,-1
17597675,15
39028834,12
93438329,-1
97554245,17
101503914,3
102158991,1
102165413,-1
102138919,0
102332613,0
102854182,21
102886533,3
103809995,6
103948438,-1
13509457,4
66859296,-1
76617080,15
42328835,8
47441070,-1
86493306,-1
87323420,-1
87696277,6
88909813,4
100063053,-1
100584184,0
102168677,-1
102737008,10
103907783,0
70734165,-1
49701876,7
18355774,4
36883456,9
61296810,14
16129038,4
26672361,2
47480935,7
60411821,-1
85140585,2
85970798,17
95672482,12
98251181,22
101699848,15
102010995,-1
103222691,0
103489706,-1
103162722,-1
107063143,-1
108567047,7
108686726,21
68977376,18
69410689,9
71867248,1
72852762,18
73245127,-1
14523666,19
20847428,-1
55269515,5
35725908,1
102216884,4
102222545,0
103066711,3
103902522,7
106381109,3
107478122,-1
108727009,-1
88080319,12
93914918,0
94527552,-1
95250367,10
56113220,2
9922763,7
21313018,-1
40176277,7
69845639,2
15601262,2
51169717,21
68561783,11
11286164,4
80144384,-1
74104750,7
65856623,2
79225772,2
24987134,-1
76639468,7
20597210,22
100271832,-1
100602326,1
105768452,-1
107705891,15
108510174,6
79999469,12
82061044,4
84021120,13
84280284,0
85065200,4
57675600,-1
60253641,0
61508070,-1
48068396,23
27738227,-1
41633891,3
25532736,7
92783835,18
92880354,-1
96252218,12
102635178,10
103264253,0
103948950,14
103984713,-1
105756655,-1
105940171,8
108349999,1
108622152,14
77849510,-1
78625703,2
82601013,2
72671954,1
59574397,4
68239175,7
69454277,11
8612663,4
66406142,-1
33356982,-1
39065228,20
55313074,17
69025150,1
65223511,8
34434211,22
59737506,4
65518368,7
49231075,6
102214777,0
102576013,18
102811432,0
102904457,0
106691258,8
108408688,9
71404823,9
73828991,-1
15261092,-1
61242752,1
67026607,-1
61259671,-1
65732246,14
66393680,21
24364243,0
48463045,14
61123070,-1
34494987,1
35369704,22
49484023,4
60213328,0
77168858,3
72336506,9
76423108,1
48205657,12
68093672,2
69659364,-1
61450219,7
97224885,7
97604956,-1
97855185,9
101558231,0
101814069,7
101954579,9
102562452,3
104163246,6
104188697,18
105435405,0
107031382,-1
107320237,22
107138695,0
107305797,6
108176886,16
107718619,15
96998456,1
52632699,1
86358573,-1
84022200,1
85140491,9
24314971,5
18049714,2
42478896,3
59807575,-1
22898596,-1
60341541,1
75330667,2
25569278,6
13450051,-1
71657890,14
50069631,-1
34597395,18
62066871,16
60792107,-1
38880999,-1
66286121,12
22019944,7
49047857,0
95478101,1
102562229,-1
102519258,8
105629680,-1
106037497,-1
107079124,0
108229450,-1
79382985,2
81553451,14
83144060,4
83154385,7
84071379,6
85321687,20
17667861,-1
57926063,16
57656534,0
62600494,-1
23958514,5
58425992,12
68377168,-1
73265059,7
27356476,6
46783367,14
52228371,-1
27675861,12
88786630,-1
100038446,1
101599550,16
102025730,6
102080991,21
102140572,-1
17943868,12
30260662,19
59646426,-1
48673647,9
62899369,11
96091947,19
96651805,3
100434468,16
100614185,0
101766451,5
102358210,15
104615181,10
104995668,4
105093446,6
106163608,18
106507729,0
107019958,1
108727245,3
78610088,19
79882859,-1
82571927,-1
82832465,18
21361931,23
62072931,1
22662758,2
47298486,-1
58166055,21
74397888,11
72302666,9
73037400,16
65050083,-1
15458459,0
51522201,15
85173892,8
101782522,1
101845269,-1
101684959,-1
103029304,1
106296291,8
107804300,6
108502516,17
87334447,20
94849629,19
106262919,8
106430093,-1
106443310,-1
106747340,6
107878608,3
76713381,5
76832388,-1
78517698,-1
80728291,9
81139731,15
82845291,22
82927373,5
84898073,21
64408073,-1
70971972,3
12736555,2
76292457,-1
64585721,9
21804965,12
59689914,4
87365099,11
98231884,6
102974182,3
103429084,-1
103708614,0
104482746,-1
107610550,6
107719144,17
80011704,-1
84997262,6
85208289,4
28694914,-1
62197068,9
57840012,9
58989037,-1
68694471,-1
19541724,12
75599880,5
16255106,-1
105308655,3
78273662,0
79131737,8
21876209,-1
57691616,17
60904336,1
61329690,9
57258118,13
58801205,-1
26867014,0
59648194,5
27172078,12
92020954,-1
92718054,5
93758620,3
97822291,3
98020838,0
98486543,8
100152341,22
100521159,19
101761815,1
101940236,5
102395756,0
102649245,1
102815261,21
104599006,2
105625096,1
106977153,-1
107448492,0
108365741,15
81468626,3
24086345,17
37128940,3
64316520,3
66343796,1
72414732,13
61212645,7
29352807,3
50372735,0
57407015,-1
54393000,11
59308756,-1
37155607,9
25273891,-1
41717590,12
62059158,11
42301957,5
55291075,-1
61358082,-1
67667695,7
47228027,20
83512197,9
84737870,-1
85200658,4
92311978,17
102099448,6
102836209,-1
102784437,3
102851773,17
103087511,2
104829820,4
106861234,-1
105711484,6
107229504,2
78132609,-1
81430369,10
67896199,14
28943357,10
46205467,9
74125087,17
29226897,-1
63035218,10
74619175,-1
21565560,-1
49874723,12
51929344,6
29102329,-1
87343184,-1
93646268,4
94722767,-1
100125617,8
100551665,2
100647123,-1
101553157,6
101802492,1
38181757,-1
60764322,3
67607337,2
70994067,13
86749935,-1
87093632,16
87988673,9
94539381,-1
98143229,9
99371603,12
99503206,-1
101058053,6
101540458,18
102091241,9
102798732,1
102987543,17
103027087,14
103033158,8
103505592,8
103882559,3
105059663,5
105484153,17
107225699,8
79951604,-1
19969292,7
52426041,4
72162441,11
42678874,-1
40394147,0
14271772,20
57897319,-1
67086742,19
86242678,-1
87346380,21
87543739,0
60517481,-1
11651389,2
84283476,-1
84541173,10
85130535,4
85509125,15
92794116,10
95420767,16
100353827,21
102594590,-1
103865965,8
104605152,12
106927317,1
107268998,9
71652375,6
73501132,-1
77941466,-1
54680915,9
62711133,15
60537476,-1
63853606,21
15280561,-1
60835516,9
64669272,4
64075319,17
81569713,6
82999767,-1
83145367,-1
86337415,-1
86476901,22
86485608,10
96380616,-1
96915182,14
101268475,0
102365229,2
103442821,-1
103539164,-1
103875396,14
103927233,-1
103944029,-1
104171018,5
104875709,-1
105132020,15
106422256,10
106449080,19
78794803,-1
66424505,5
41735954,0
27517456,-1
20022945,17
79108166,1
63130515,20
77349529,8
77681235,-1
102250617,3
102778139,0
104988000,12
104992792,21
106060562,-1
106392880,-1
108155125,12
80358271,2
53955515,3
52704217,13
49933101,3
76686672,3
16027834,-1
32421789,12
50444592,18
76820306,6
14217381,18
50475987,9
87034432,0
94653129,6
100120073,0
101781607,16
103149580,20
105491140,0
106964936,-1
107494931,3
77503499,0
80371916,-1
80917323,0
76074587,18
20131889,2
101748739,-1
101784389,0
101836302,5
102932373,-1
106514720,-1
106730269,0
107233593,16
107252017,-1
108314612,8
108723328,10
76459919,22
76570210,7
77554966,11
77795738,15
47173826,12
41188439,15
49856799,12
29657869,-1
46954542,18
44431730,-1
17900020,7
54866554,18
19596503,12
65301034,4
84948556,15
93585078,-1
93861500,9
97894293,3
98359880,-1
102839691,-1
103024527,-1
104861923,2
104218615,-1
105197902,7
105449087,-1
106206685,14
108392952,16
70065381,4
72531975,4
74573118,0
12285513,-1
57939516,12
75005704,10
23109961,-1
17248194,11
16580246,7
71297717,19
28237784,-1
82086589,7
66340732,16
67106028,12
83371697,20
51197255,12
75283409,-1
77070127,9
97461461,-1
100687760,9
100790022,8
101617724,-1
101836911,7
102745241,-1
104064698,22
103646054,16
105777162,14
106500756,-1
107647703,3
108527543,3
108550122,2
108685445,-1
80651142,-1
83812865,-1
40507746,-1
14297071,2
24231221,2
49562875,-1
68358336,14
73089303,2
58262834,13
75725200,11
17761799,20
72477132,7
100435253,14
102557628,2
102792420,-1
103782637,8
103987415,8
102535828,11
101482557,18
102796754,-1
67979070,-1
72819603,4
74252796,12
75464224,1
48371360,16
67221611,2
54742032,2
66939566,-1
14270846,-1
21097370,4
30983969,7
34482824,-1
80963950,0
81674401,2
82385249,-1
87426297,12
87696218,16
88654406,0
96344737,1
96541326,6
96756220,0
97713029,3
98506193,0
98570159,-1
98848810,3
100251801,15
102351152,8
105190932,1
105464415,21
106906362,0
67999764,9
71945515,17
72974052,11
47412828,23
26063160,10
29856784,1
34405195,17
73971342,-1
97891310,2
98198698,3
99614731,17
102233868,6
102472797,9
102548321,-1
67188513,1
23621343,2
29874226,-1
54730394,-1
26411519,4
30800662,-1
35243139,5
79124851,-1
79246388,12
80128485,15
80944895,18
81441845,-1
82015977,10
82936072,18
88812355,21
97742642,22
100188858,1
101438421,-1
101968001,1
102143801,6
105210843,6
108707637,-1
78212549,-1
79036371,2
79487447,3
84790330,14
11763514,4
65625460,9
25401226,7
40855912,2
62813859,0
64526338,16
17610716,11
74263609,20
31679314,6
40846231,0
27922560,-1
55476598,-1
11628226,14
76594786,10
51590438,-1
91380857,17
95504523,0
100805304,1
102656128,3
103811643,23
104114075,3
99115867,23
100152970,13
101295817,3
102281207,2
102227729,-1
101744936,6
103020566,-1
104612838,0
105669937,8
106632192,11
107675475,-1
77450555,-1
78399080,7
78750470,1
82074681,0
56426834,3
67583317,14
59354453,9
62894330,-1
38002191,-1
67488099,7
45417578,16
58830788,4
65193821,4
58698858,0
51930137,18
51364056,0
85175721,8
90435003,10
92122588,23
92393081,7
96059314,8
100397598,21
100705408,10
102004600,5
101994164,17
103173584,1
105274600,9
106201662,2
108496457,6
77803949,9
80142601,3
106525631,11
108293538,-1
108619654,18
108658904,7
68057935,0
68566124,2
69647059,-1
26261470,23
11372856,10
14042744,0
60861571,3
50918378,3
54097787,2
57653132,9
81326902,7
93343797,12
93387669,15
93957478,21
94371265,5
102784340,-1
103736013,4
103614304,0
107515920,20
108403471,-1
108482053,-1
78609021,2
78977141,-1
83210280,13
71647796,-1
36709335,6
74620434,0
48493563,-1
65285058,5
46610120,18
67954341,17
